,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Type,Expiration_Date
152,SPY250826P00632000,2025-08-26 19:58:00+00:00,632.0,0.01,0.0,0.01,-0.04,-80.00001,8967.0,2412.0,0.1562584375,False,REGULAR,USD,p,2025-08-26
153,SPY250826P00633000,2025-08-26 20:03:19+00:00,633.0,0.01,0.0,0.01,-0.04,-80.00001,22629.0,4266.0,0.1445398046875,False,REGULAR,USD,p,2025-08-26
154,SPY250826P00634000,2025-08-26 20:01:22+00:00,634.0,0.01,0.0,0.01,-0.060000002,-85.71429,22332.0,4695.0,0.13477427734375003,False,REGULAR,USD,p,2025-08-26
155,SPY250826P00635000,2025-08-26 20:05:14+00:00,635.0,0.01,0.0,0.01,-0.080000006,-88.88889,11644.0,10137.0,0.12500875,False,REGULAR,USD,p,2025-08-26
156,SPY250826P00636000,2025-08-26 19:58:08+00:00,636.0,0.01,0.0,0.01,-0.11,-91.66667,22423.0,4658.0,0.1132901171875,False,REGULAR,USD,p,2025-08-26
157,SPY250826P00637000,2025-08-26 20:00:21+00:00,637.0,0.01,0.0,0.01,-0.14999999,-93.74999,31940.0,4336.0,0.10157148437499999,False,REGULAR,USD,p,2025-08-26
158,SPY250826P00638000,2025-08-26 20:11:45+00:00,638.0,0.01,0.0,0.01,-0.21,-95.454544,66129.0,5697.0,0.09180595703125,False,REGULAR,USD,p,2025-08-26
159,SPY250826P00639000,2025-08-26 20:14:13+00:00,639.0,0.01,0.0,0.01,-0.29000002,-96.66667,75262.0,12706.0,0.08008732421875,False,REGULAR,USD,p,2025-08-26
160,SPY250826P00640000,2025-08-26 20:13:24+00:00,640.0,0.01,0.0,0.01,-0.38,-97.4359,177959.0,10249.0,0.06836869140625002,False,REGULAR,USD,p,2025-08-26
161,SPY250826P00641000,2025-08-26 20:13:26+00:00,641.0,0.01,0.0,0.01,-0.54,-98.18182,209723.0,6369.0,0.056650058593750004,False,REGULAR,USD,p,2025-08-26
162,SPY250826P00642000,2025-08-26 20:14:18+00:00,642.0,0.01,0.0,0.01,-0.78000003,-98.73418,527672.0,6439.0,0.04493142578125,False,REGULAR,USD,p,2025-08-26
163,SPY250826P00643000,2025-08-26 20:13:27+00:00,643.0,0.01,0.0,0.01,-1.12,-99.11504,525674.0,9227.0,0.032236240234375005,False,REGULAR,USD,p,2025-08-26
164,SPY250826P00644000,2025-08-26 20:13:34+00:00,644.0,0.01,0.0,0.01,-1.66,-99.4012,235924.0,7611.0,0.019541054687500004,False,REGULAR,USD,p,2025-08-26
165,SPY250826P00645000,2025-08-26 20:14:55+00:00,645.0,0.01,0.01,0.02,-2.34,-99.57446,92625.0,5739.0,0.0055031091308593745,False,REGULAR,USD,p,2025-08-26
166,SPY250826P00646000,2025-08-26 20:14:57+00:00,646.0,0.34,0.34,0.4,-2.8400002,-89.308174,23101.0,2061.0,1.0000000000000003e-05,True,REGULAR,USD,p,2025-08-26
167,SPY250826P00647000,2025-08-26 20:14:26+00:00,647.0,1.34,1.3,1.4,-2.7399998,-67.15685,11185.0,1448.0,1.0000000000000003e-05,True,REGULAR,USD,p,2025-08-26
168,SPY250826P00648000,2025-08-26 20:05:59+00:00,648.0,2.7,1.04,3.67,-2.3500001,-46.534657,3021.0,110.0,0.14258669921875,True,REGULAR,USD,p,2025-08-26
169,SPY250826P00649000,2025-08-26 19:49:00+00:00,649.0,4.73,2.04,4.67,-1.27,-21.166666,421.0,34.0,0.1662681030273438,True,REGULAR,USD,p,2025-08-26
170,SPY250826P00650000,2025-08-26 20:06:06+00:00,650.0,4.69,3.03,5.67,-2.31,-33.0,7014.0,48.0,0.18872881591796875,True,REGULAR,USD,p,2025-08-26
171,SPY250826P00651000,2025-08-26 19:41:50+00:00,651.0,6.23,4.05,6.67,-1.8200002,-22.608698,95.0,1.0,0.21033504516601562,True,REGULAR,USD,p,2025-08-26
172,SPY250826P00652000,2025-08-26 19:45:02+00:00,652.0,8.06,5.05,7.67,-0.18999958,-2.3030252,229.0,13.0,0.23120885986328127,True,REGULAR,USD,p,2025-08-26
173,SPY250826P00653000,2025-08-26 19:35:59+00:00,653.0,8.5,6.05,8.67,0.6999998,8.974357,5.0,0.0,0.2514723291015625,True,REGULAR,USD,p,2025-08-26
174,SPY250826P00654000,2025-08-26 20:04:14+00:00,654.0,8.77,7.05,9.67,-1.7299995,-16.476187,138.0,1.0,0.2712475219726562,True,REGULAR,USD,p,2025-08-26
175,SPY250826P00655000,2025-08-26 15:11:23+00:00,655.0,12.58,8.05,10.67,0.1800003,1.4516155,5.0,1.0,0.29053443847656246,True,REGULAR,USD,p,2025-08-26
176,SPY250826P00656000,2025-08-26 18:43:44+00:00,656.0,11.51,9.05,11.67,0.5600004,5.114159,31.0,1.0,0.30933307861328124,True,REGULAR,USD,p,2025-08-26
177,SPY250826P00658000,2025-08-25 19:13:08+00:00,658.0,12.54,11.05,13.68,0.0,0.0,1.0,0.0,0.3474186352539062,True,REGULAR,USD,p,2025-08-26
178,SPY250826P00660000,2025-08-25 19:47:54+00:00,660.0,16.44,13.05,15.68,0.0,0.0,3.0,0.0,0.3833069482421875,True,REGULAR,USD,p,2025-08-26
179,SPY250826P00661000,2025-08-25 19:25:36+00:00,661.0,15.93,14.05,16.68,0.0,0.0,1.0,0.0,0.4008848974609375,True,REGULAR,USD,p,2025-08-26
180,SPY250826P00675000,2025-08-13 14:11:14+00:00,675.0,29.94,28.05,30.73,0.0,0.0,,0.0,0.6372106591796876,True,REGULAR,USD,p,2025-08-26
181,SPY250826P00680000,2025-08-25 14:02:34+00:00,680.0,35.88,33.05,35.73,0.0,0.0,1.0,0.0,0.7133817724609376,True,REGULAR,USD,p,2025-08-26
182,SPY250826P00685000,2025-08-13 13:39:41+00:00,685.0,39.7,38.05,40.73,0.0,0.0,,0.0,0.78711150390625,True,REGULAR,USD,p,2025-08-26
183,SPY250827C00570000,2025-08-26 16:50:25+00:00,570.0,73.38,74.35,77.03,-2.8199997,-3.700787,175.0,2.0,0.9101571484375,True,REGULAR,USD,c,2025-08-27
184,SPY250827C00580000,2025-08-26 18:08:50+00:00,580.0,63.22,64.35,67.06,-1.9199982,-2.947495,326.0,1.0,0.80664255859375,True,REGULAR,USD,c,2025-08-27
185,SPY250827C00585000,2025-08-26 18:26:26+00:00,585.0,58.43,59.35,62.04,-0.9700012,-1.6329987,212.0,2.0,0.7500025,True,REGULAR,USD,c,2025-08-27
186,SPY250827C00590000,2025-08-26 16:23:27+00:00,590.0,53.56,54.35,57.04,-0.8899994,-1.6345259,120.0,4.0,0.6962920996093751,True,REGULAR,USD,c,2025-08-27
187,SPY250827C00595000,2025-08-26 13:49:45+00:00,595.0,46.93,49.35,52.07,3.8400002,8.91158,1.0,1.0,0.6455113574218749,True,REGULAR,USD,c,2025-08-27
188,SPY250827C00600000,2025-08-26 19:20:25+00:00,600.0,43.88,44.36,47.07,-0.55999756,-1.2601205,18.0,20.0,0.5920450952148439,True,REGULAR,USD,c,2025-08-27
189,SPY250827C00605000,2025-08-26 19:19:21+00:00,605.0,38.87,39.36,42.05,-1.0900002,-2.7277281,5.0,3.0,0.5351608984375,True,REGULAR,USD,c,2025-08-27
190,SPY250827C00608000,2025-08-26 14:00:48+00:00,608.0,34.86,36.36,39.07,-2.6599998,-7.089552,4.0,1.0,0.5039112109375,True,REGULAR,USD,c,2025-08-27
191,SPY250827C00610000,2025-08-25 15:34:45+00:00,610.0,34.93,34.36,37.08,0.0,0.0,21.0,66.0,0.6606479248046876,True,REGULAR,USD,c,2025-08-27
192,SPY250827C00614000,2025-08-26 19:44:25+00:00,614.0,30.18,30.36,33.08,1.1399994,3.9256177,3.0,24.0,0.6057168334960938,True,REGULAR,USD,c,2025-08-27
193,SPY250827C00615000,2025-08-26 19:11:21+00:00,615.0,28.81,29.36,32.08,-0.48000145,-1.6387894,17.0,10.0,0.5918009570312501,True,REGULAR,USD,c,2025-08-27
194,SPY250827C00616000,2025-08-26 19:51:47+00:00,616.0,28.85,28.37,31.09,9.550001,49.481873,7.0,1.0,0.5788616333007812,True,REGULAR,USD,c,2025-08-27
195,SPY250827C00617000,2025-08-25 17:27:19+00:00,617.0,25.83,27.37,30.09,-1.8799992,-6.784551,2.0,41.0,0.5648236877441408,True,REGULAR,USD,c,2025-08-27
196,SPY250827C00618000,2025-08-20 14:34:46+00:00,618.0,17.79,26.37,29.09,0.0,0.0,8.0,8.0,0.5507857421875001,True,REGULAR,USD,c,2025-08-27
197,SPY250827C00619000,2025-08-26 13:34:40+00:00,619.0,25.62,25.37,28.09,-0.33999825,-1.3097005,2.0,3.0,0.5366257275390626,True,REGULAR,USD,c,2025-08-27
198,SPY250827C00620000,2025-08-26 19:36:29+00:00,620.0,24.6,24.42,27.09,1.3600006,5.851982,28.0,79.0,0.5224657128906249,True,REGULAR,USD,c,2025-08-27
199,SPY250827C00621000,2025-08-26 19:34:33+00:00,621.0,23.76,23.42,26.1,-1.1299992,-4.539973,49.0,24.0,0.5091601818847658,True,REGULAR,USD,c,2025-08-27
200,SPY250827C00622000,2025-08-26 19:25:59+00:00,622.0,22.45,22.42,25.1,0.21000099,0.9442491,4.0,13.0,0.49487809814453126,True,REGULAR,USD,c,2025-08-27
201,SPY250827C00623000,2025-08-26 15:26:57+00:00,623.0,19.73,21.42,24.11,-3.1800003,-13.880403,3.0,42.0,0.48120635986328125,True,REGULAR,USD,c,2025-08-27
202,SPY250827C00624000,2025-08-26 16:51:32+00:00,624.0,19.32,20.42,23.12,-0.32999992,-1.679389,3.0,9.0,0.46753462158203124,True,REGULAR,USD,c,2025-08-27
203,SPY250827C00625000,2025-08-26 18:54:40+00:00,625.0,18.86,19.42,22.14,-0.76999855,-3.9225602,463.0,110.0,0.4545952978515625,True,REGULAR,USD,c,2025-08-27
204,SPY250827C00626000,2025-08-26 19:07:06+00:00,626.0,17.81,18.43,21.07,-2.1400013,-10.726823,10.0,2.0,0.43396562133789063,True,REGULAR,USD,c,2025-08-27
205,SPY250827C00627000,2025-08-26 17:52:05+00:00,627.0,16.02,17.43,20.08,-2.1599998,-11.881187,4.0,21.0,0.41992767578125,True,REGULAR,USD,c,2025-08-27
206,SPY250827C00628000,2025-08-26 14:41:10+00:00,628.0,14.94,17.72,17.86,-0.35000038,-2.2890804,7.0,35.0,0.2919992675781249,True,REGULAR,USD,c,2025-08-27
207,SPY250827C00629000,2025-08-26 19:43:51+00:00,629.0,15.12,16.72,16.86,-0.1800003,-1.1764725,128.0,233.0,0.27930408203124996,True,REGULAR,USD,c,2025-08-27
208,SPY250827C00630000,2025-08-26 19:44:36+00:00,630.0,15.54,15.73,15.86,1.5900002,11.397851,386.0,121.0,0.266608896484375,True,REGULAR,USD,c,2025-08-27
209,SPY250827C00631000,2025-08-26 19:17:38+00:00,631.0,13.01,14.73,14.87,-1.1599998,-8.186308,9.0,16.0,0.25489026367187506,True,REGULAR,USD,c,2025-08-27
210,SPY250827C00632000,2025-08-26 20:07:17+00:00,632.0,13.65,13.74,13.88,1.3499994,10.975605,51.0,242.0,0.24292749267578123,True,REGULAR,USD,c,2025-08-27
211,SPY250827C00633000,2025-08-26 19:59:26+00:00,633.0,12.45,12.75,12.89,2.0100002,19.252878,132.0,477.0,0.2309647216796875,True,REGULAR,USD,c,2025-08-27
212,SPY250827C00634000,2025-08-26 20:02:06+00:00,634.0,11.28,11.76,11.9,2.2199993,24.503304,66.0,702.0,0.21851367431640623,True,REGULAR,USD,c,2025-08-27
213,SPY250827C00635000,2025-08-26 20:14:15+00:00,635.0,10.83,10.78,10.91,1.75,19.273129,185.0,744.0,0.20581848876953124,True,REGULAR,USD,c,2025-08-27
214,SPY250827C00636000,2025-08-26 20:09:43+00:00,636.0,9.75,9.8,9.93,1.6899996,20.967735,438.0,979.0,0.19373364868164064,True,REGULAR,USD,c,2025-08-27
215,SPY250827C00637000,2025-08-26 19:53:35+00:00,637.0,8.69,8.83,8.96,1.4899998,20.69444,1482.0,1081.0,0.1821370849609375,True,REGULAR,USD,c,2025-08-27
216,SPY250827C00638000,2025-08-26 20:14:37+00:00,638.0,7.93,7.87,8.0,2.0099998,33.952698,3117.0,1190.0,0.1706625903320313,True,REGULAR,USD,c,2025-08-27
217,SPY250827C00639000,2025-08-26 20:10:38+00:00,639.0,6.86,6.93,7.05,1.7400002,33.984383,2081.0,885.0,0.15943223388671873,True,REGULAR,USD,c,2025-08-27
218,SPY250827C00640000,2025-08-26 20:14:53+00:00,640.0,6.06,6.0,6.11,1.7399998,40.27777,5023.0,1718.0,0.14795773925781253,True,REGULAR,USD,c,2025-08-27
219,SPY250827C00641000,2025-08-26 20:14:53+00:00,641.0,5.18,5.11,5.19,1.6099999,45.098034,6519.0,1112.0,0.13672738281250002,True,REGULAR,USD,c,2025-08-27
220,SPY250827C00642000,2025-08-26 20:14:24+00:00,642.0,4.27,4.25,4.33,1.3799999,47.75086,40743.0,1473.0,0.12781633911132811,True,REGULAR,USD,c,2025-08-27
221,SPY250827C00643000,2025-08-26 20:14:59+00:00,643.0,3.46,3.44,3.51,1.1800001,51.75439,81833.0,1863.0,0.11927150268554687,True,REGULAR,USD,c,2025-08-27
222,SPY250827C00644000,2025-08-26 20:14:56+00:00,644.0,2.75,2.69,2.74,0.98,55.367233,78712.0,2911.0,0.11084873535156249,True,REGULAR,USD,c,2025-08-27
223,SPY250827C00645000,2025-08-26 20:14:58+00:00,645.0,2.06,2.05,2.06,0.7399999,56.060596,80437.0,5772.0,0.10389079711914062,True,REGULAR,USD,c,2025-08-27
224,SPY250827C00646000,2025-08-26 20:14:57+00:00,646.0,1.48,1.47,1.48,0.52000004,54.16667,37433.0,2660.0,0.09803148071289064,False,REGULAR,USD,c,2025-08-27
225,SPY250827C00647000,2025-08-26 20:14:55+00:00,647.0,1.01,1.0,1.01,0.32999998,48.52941,22328.0,3299.0,0.09333182067871094,False,REGULAR,USD,c,2025-08-27
226,SPY250827C00648000,2025-08-26 20:14:53+00:00,648.0,0.65,0.65,0.66,0.18999997,41.30434,21507.0,2267.0,0.09009698974609376,False,REGULAR,USD,c,2025-08-27
227,SPY250827C00649000,2025-08-26 20:15:00+00:00,649.0,0.39,0.38,0.39,0.06999999,21.874998,16740.0,1951.0,0.08594664062500001,False,REGULAR,USD,c,2025-08-27
228,SPY250827C00650000,2025-08-26 20:14:59+00:00,650.0,0.23,0.22,0.23,0.02000001,9.523814,22536.0,7446.0,0.08448181152343752,False,REGULAR,USD,c,2025-08-27
229,SPY250827C00651000,2025-08-26 20:14:58+00:00,651.0,0.12,0.11,0.13,0.0,0.0,9067.0,3988.0,0.08350525878906252,False,REGULAR,USD,c,2025-08-27
230,SPY250827C00652000,2025-08-26 20:14:43+00:00,652.0,0.06,0.06,0.07,-0.02,-25.0,3458.0,2698.0,0.08301698242187502,False,REGULAR,USD,c,2025-08-27
231,SPY250827C00653000,2025-08-26 20:14:58+00:00,653.0,0.04,0.03,0.04,-0.010000002,-20.000002,2076.0,2592.0,0.08399353515625002,False,REGULAR,USD,c,2025-08-27
232,SPY250827C00654000,2025-08-26 20:14:52+00:00,654.0,0.02,0.02,0.03,-0.01,-33.333336,6332.0,2779.0,0.088876298828125,False,REGULAR,USD,c,2025-08-27
233,SPY250827C00655000,2025-08-26 20:14:49+00:00,655.0,0.02,0.01,0.02,0.0,0.0,2698.0,7573.0,0.09180595703125,False,REGULAR,USD,c,2025-08-27
234,SPY250827C00656000,2025-08-26 20:04:10+00:00,656.0,0.01,0.01,0.02,-0.01,-50.0,178.0,2343.0,0.09961837890625,False,REGULAR,USD,c,2025-08-27
235,SPY250827C00657000,2025-08-26 20:14:55+00:00,657.0,0.01,0.01,0.02,-0.01,-50.0,1124.0,1269.0,0.10743080078125,False,REGULAR,USD,c,2025-08-27
236,SPY250827C00658000,2025-08-26 20:14:35+00:00,658.0,0.01,0.0,0.01,-0.01,-50.0,1235.0,591.0,0.1054776953125,False,REGULAR,USD,c,2025-08-27
237,SPY250827C00659000,2025-08-26 13:41:29+00:00,659.0,0.01,0.0,0.01,0.0,0.0,3.0,235.0,0.1132901171875,False,REGULAR,USD,c,2025-08-27
238,SPY250827C00660000,2025-08-26 20:06:01+00:00,660.0,0.01,0.0,0.01,0.0,0.0,260.0,1909.0,0.1211025390625,False,REGULAR,USD,c,2025-08-27
239,SPY250827C00661000,2025-08-26 19:58:51+00:00,661.0,0.01,0.0,0.01,0.0,0.0,11.0,511.0,0.1289149609375,False,REGULAR,USD,c,2025-08-27
240,SPY250827C00662000,2025-08-25 19:58:56+00:00,662.0,0.01,0.0,0.01,0.0,0.0,31.0,64.0,0.13477427734375003,False,REGULAR,USD,c,2025-08-27
241,SPY250827C00663000,2025-08-26 13:30:00+00:00,663.0,0.01,0.0,0.01,0.0,0.0,40.0,1016.0,0.14063359375,False,REGULAR,USD,c,2025-08-27
242,SPY250827C00664000,2025-08-26 16:00:32+00:00,664.0,0.01,0.0,0.01,0.0,0.0,1.0,268.0,0.148446015625,False,REGULAR,USD,c,2025-08-27
243,SPY250827C00665000,2025-08-26 19:29:06+00:00,665.0,0.01,0.0,0.01,0.0,0.0,3.0,649.0,0.1562584375,False,REGULAR,USD,c,2025-08-27
244,SPY250827C00666000,2025-08-26 18:46:59+00:00,666.0,0.01,0.0,0.01,0.0,0.0,1.0,1029.0,0.16211775390625,False,REGULAR,USD,c,2025-08-27
245,SPY250827C00667000,2025-08-25 16:38:28+00:00,667.0,0.01,0.0,0.01,0.0,0.0,1014.0,1228.0,0.16797707031250003,False,REGULAR,USD,c,2025-08-27
246,SPY250827C00668000,2025-08-22 20:08:44+00:00,668.0,0.01,0.0,0.01,0.0,0.0,490.0,486.0,0.1757894921875,False,REGULAR,USD,c,2025-08-27
247,SPY250827C00669000,2025-08-26 17:35:11+00:00,669.0,0.01,0.0,0.01,-0.02,-66.66667,1.0,7.0,0.18360191406249998,False,REGULAR,USD,c,2025-08-27
248,SPY250827C00670000,2025-08-22 15:38:14+00:00,670.0,0.01,0.0,0.01,0.0,0.0,1.0,187.0,0.187508125,False,REGULAR,USD,c,2025-08-27
249,SPY250827C00671000,2025-08-21 17:33:07+00:00,671.0,0.01,0.0,0.01,-0.01,-50.0,1.0,21.0,0.195320546875,False,REGULAR,USD,c,2025-08-27
250,SPY250827C00672000,2025-08-15 13:52:47+00:00,672.0,0.05,0.0,0.01,0.0,0.0,,6.0,0.20313296874999998,False,REGULAR,USD,c,2025-08-27
251,SPY250827C00673000,2025-08-22 17:13:35+00:00,673.0,0.01,0.0,0.01,0.0,0.0,50.0,41.0,0.21094539062499998,False,REGULAR,USD,c,2025-08-27
252,SPY250827C00674000,2025-08-26 18:51:18+00:00,674.0,0.01,0.0,0.01,0.0,0.0,2.0,21.0,0.2148516015625,False,REGULAR,USD,c,2025-08-27
253,SPY250827C00675000,2025-08-26 18:50:39+00:00,675.0,0.01,0.0,0.01,0.0,0.0,1.0,854.0,0.22266402343749997,False,REGULAR,USD,c,2025-08-27
254,SPY250827C00680000,2025-08-15 19:36:56+00:00,680.0,0.02,0.0,0.01,0.0,0.0,,4.0,0.25391371093750004,False,REGULAR,USD,c,2025-08-27
255,SPY250827C00690000,2025-08-18 19:24:24+00:00,690.0,0.01,0.0,0.01,0.0,0.0,,5.0,0.32031929687499994,False,REGULAR,USD,c,2025-08-27
256,SPY250827C00695000,2025-08-25 16:02:22+00:00,695.0,0.01,0.0,0.01,0.0,0.0,1.0,27.0,0.35156898437499995,False,REGULAR,USD,c,2025-08-27
257,SPY250827C00700000,2025-08-14 15:37:21+00:00,700.0,0.02,0.0,0.01,0.0,0.0,,1.0,0.3789124609375,False,REGULAR,USD,c,2025-08-27
258,SPY250827C00705000,2025-08-19 14:43:00+00:00,705.0,0.01,0.0,0.01,0.0,0.0,3.0,403.0,0.4062559375,False,REGULAR,USD,c,2025-08-27
259,SPY250827C00725000,2025-08-26 17:39:21+00:00,725.0,0.01,0.0,0.01,0.0,0.0,1.0,55.0,0.500005,False,REGULAR,USD,c,2025-08-27
260,SPY250827P00400000,2025-08-22 18:50:10+00:00,400.0,0.01,0.0,0.01,0.0,0.0,1.0,3.0,1.875000625,False,REGULAR,USD,p,2025-08-27
261,SPY250827P00430000,2025-08-18 16:42:51+00:00,430.0,0.01,0.0,0.01,0.0,0.0,,1.0,1.5937520312499998,False,REGULAR,USD,p,2025-08-27
262,SPY250827P00455000,2025-08-20 14:06:52+00:00,455.0,0.01,0.0,0.01,0.0,0.0,20.0,30.0,1.3750031249999999,False,REGULAR,USD,p,2025-08-27
263,SPY250827P00460000,2025-08-19 19:08:26+00:00,460.0,0.01,0.0,0.01,0.0,0.0,498.0,495.0,1.3437532812499997,False,REGULAR,USD,p,2025-08-27
264,SPY250827P00465000,2025-08-19 14:17:03+00:00,465.0,0.01,0.0,0.01,0.0,0.0,,96.0,1.3125034374999998,False,REGULAR,USD,p,2025-08-27
265,SPY250827P00470000,2025-08-25 13:30:52+00:00,470.0,0.01,0.0,0.01,0.0,0.0,21.0,545.0,1.2500037499999999,False,REGULAR,USD,p,2025-08-27
266,SPY250827P00475000,2025-08-21 14:34:48+00:00,475.0,0.01,0.0,0.01,0.0,0.0,,7.0,1.21875390625,False,REGULAR,USD,p,2025-08-27
267,SPY250827P00480000,2025-08-18 18:21:43+00:00,480.0,0.02,0.0,0.01,0.0,0.0,120.0,120.0,1.1875040625,False,REGULAR,USD,p,2025-08-27
268,SPY250827P00485000,2025-08-20 14:14:07+00:00,485.0,0.02,0.0,0.01,0.0,0.0,1.0,282.0,1.15625421875,False,REGULAR,USD,p,2025-08-27
269,SPY250827P00490000,2025-08-21 13:49:11+00:00,490.0,0.02,0.0,0.01,0.0,0.0,1.0,30.0,1.125004375,False,REGULAR,USD,p,2025-08-27
270,SPY250827P00495000,2025-08-21 18:51:18+00:00,495.0,0.02,0.0,0.01,0.0,0.0,880.0,214.0,1.0625046875000002,False,REGULAR,USD,p,2025-08-27
271,SPY250827P00500000,2025-08-22 13:54:37+00:00,500.0,0.04,0.0,0.01,0.0,0.0,1.0,183.0,1.0312548437500002,False,REGULAR,USD,p,2025-08-27
272,SPY250827P00505000,2025-08-21 19:15:43+00:00,505.0,0.01,0.0,0.01,0.0,0.0,460.0,79.0,0.98437515625,False,REGULAR,USD,p,2025-08-27
273,SPY250827P00510000,2025-08-21 18:51:18+00:00,510.0,0.03,0.0,0.01,0.0,0.0,881.0,219.0,0.9687503125,False,REGULAR,USD,p,2025-08-27
274,SPY250827P00515000,2025-08-22 14:10:05+00:00,515.0,0.01,0.0,0.01,0.0,0.0,22.0,307.0,0.92187578125,False,REGULAR,USD,p,2025-08-27
275,SPY250827P00520000,2025-08-21 19:15:43+00:00,520.0,0.03,0.0,0.01,0.0,0.0,,81.0,0.87500125,False,REGULAR,USD,p,2025-08-27
276,SPY250827P00525000,2025-08-22 15:35:05+00:00,525.0,0.01,0.0,0.01,0.0,0.0,210.0,163.0,0.8437515624999999,False,REGULAR,USD,p,2025-08-27
277,SPY250827P00530000,2025-08-22 14:03:45+00:00,530.0,0.02,0.0,0.01,0.0,0.0,510.0,530.0,0.8125018749999999,False,REGULAR,USD,p,2025-08-27
278,SPY250827P00535000,2025-08-25 13:30:05+00:00,535.0,0.01,0.0,0.01,0.0,0.0,30.0,37.0,0.7812521875,False,REGULAR,USD,p,2025-08-27
279,SPY250827P00540000,2025-08-22 20:04:27+00:00,540.0,0.01,0.0,0.01,0.0,0.0,632.0,659.0,0.7500025,False,REGULAR,USD,p,2025-08-27
280,SPY250827P00545000,2025-08-25 17:51:15+00:00,545.0,0.01,0.0,0.01,0.0,0.0,1.0,763.0,0.70312796875,False,REGULAR,USD,p,2025-08-27
281,SPY250827P00550000,2025-08-26 19:45:39+00:00,550.0,0.01,0.0,0.01,0.0,0.0,18.0,938.0,0.6718782812500002,False,REGULAR,USD,p,2025-08-27
282,SPY250827P00555000,2025-08-26 19:15:49+00:00,555.0,0.01,0.0,0.01,0.0,0.0,3.0,693.0,0.6250037500000001,False,REGULAR,USD,p,2025-08-27
283,SPY250827P00560000,2025-08-25 20:11:29+00:00,560.0,0.01,0.0,0.01,0.0,0.0,10.0,1232.0,0.5937540625000001,False,REGULAR,USD,p,2025-08-27
284,SPY250827P00565000,2025-08-26 15:59:14+00:00,565.0,0.01,0.0,0.01,-0.01,-50.0,45.0,658.0,0.5625043750000001,False,REGULAR,USD,p,2025-08-27
285,SPY250827P00570000,2025-08-26 20:14:53+00:00,570.0,0.01,0.0,0.01,-0.02,-66.66667,2068.0,1456.0,0.5312546875,False,REGULAR,USD,p,2025-08-27
286,SPY250827P00575000,2025-08-26 20:14:44+00:00,575.0,0.01,0.0,0.01,0.0,0.0,87.0,1170.0,0.500005,False,REGULAR,USD,p,2025-08-27
287,SPY250827P00580000,2025-08-26 19:29:29+00:00,580.0,0.01,0.01,0.02,-0.02,-66.66667,754.0,552.0,0.507817421875,False,REGULAR,USD,p,2025-08-27
288,SPY250827P00585000,2025-08-25 16:00:45+00:00,585.0,0.01,0.01,0.02,-0.02,-66.66667,6.0,116.0,0.4804739453125,False,REGULAR,USD,p,2025-08-27
289,SPY250827P00590000,2025-08-26 15:42:21+00:00,590.0,0.01,0.01,0.02,-0.01,-50.0,51.0,306.0,0.445318046875,False,REGULAR,USD,p,2025-08-27
290,SPY250827P00591000,2025-08-25 17:47:37+00:00,591.0,0.02,0.01,0.02,0.0,0.0,9.0,104.0,0.437505625,False,REGULAR,USD,p,2025-08-27
291,SPY250827P00592000,2025-08-22 14:05:49+00:00,592.0,0.08,0.01,0.02,0.0,0.0,3.0,3.0,0.42969320312500003,False,REGULAR,USD,p,2025-08-27
292,SPY250827P00593000,2025-08-26 14:32:03+00:00,593.0,0.02,0.01,0.02,-0.030000001,-60.0,4.0,1.0,0.42188078125,False,REGULAR,USD,p,2025-08-27
293,SPY250827P00594000,2025-08-26 16:50:16+00:00,594.0,0.02,0.01,0.02,-0.01,-33.333336,1534.0,305.0,0.414068359375,False,REGULAR,USD,p,2025-08-27
294,SPY250827P00595000,2025-08-26 17:00:49+00:00,595.0,0.02,0.01,0.02,0.0,0.0,1962.0,532.0,0.4062559375,False,REGULAR,USD,p,2025-08-27
295,SPY250827P00596000,2025-08-22 19:41:50+00:00,596.0,0.04,0.01,0.02,0.0,0.0,10.0,10.0,0.398443515625,False,REGULAR,USD,p,2025-08-27
296,SPY250827P00597000,2025-08-25 20:03:04+00:00,597.0,0.02,0.01,0.02,0.0,0.0,132.0,136.0,0.39063109375,False,REGULAR,USD,p,2025-08-27
297,SPY250827P00598000,2025-08-25 13:38:34+00:00,598.0,0.03,0.01,0.02,0.0,0.0,4.0,7.0,0.38281867187499996,False,REGULAR,USD,p,2025-08-27
298,SPY250827P00599000,2025-08-26 17:01:53+00:00,599.0,0.02,0.01,0.02,-0.01,-33.333336,94.0,66.0,0.37500625,False,REGULAR,USD,p,2025-08-27
299,SPY250827P00600000,2025-08-26 19:03:30+00:00,600.0,0.01,0.01,0.02,-0.02,-66.66667,94.0,2675.0,0.367193828125,False,REGULAR,USD,p,2025-08-27
300,SPY250827P00601000,2025-08-26 18:30:01+00:00,601.0,0.02,0.01,0.02,-0.01,-33.333336,1.0,33.0,0.35938140625,False,REGULAR,USD,p,2025-08-27
301,SPY250827P00602000,2025-08-26 17:01:52+00:00,602.0,0.01,0.01,0.02,-0.060000002,-85.71429,188.0,35.0,0.35156898437499995,False,REGULAR,USD,p,2025-08-27
302,SPY250827P00603000,2025-08-26 19:23:38+00:00,603.0,0.01,0.01,0.02,-0.03,-75.0,1200.0,5.0,0.3437565625,False,REGULAR,USD,p,2025-08-27
